Open,High,Low,Close,Adj_close,Volume,Date,Stock_Name
106.730003,108.489998,106.239998,107.839996,95.341087,2951500.0,2017-07-10T00:00:00,CAT
107.910004,108.470001,107.050003,108.239998,95.69471,2559900.0,2017-07-11T00:00:00,CAT
108.919998,110.0,108.839996,108.959999,96.33123,3611600.0,2017-07-12T00:00:00,CAT
108.889999,109.25,107.970001,108.470001,95.898071,3051100.0,2017-07-13T00:00:00,CAT
108.550003,109.360001,108.050003,108.769997,96.163292,4480200.0,2017-07-14T00:00:00,CAT
108.0,109.379997,107.980003,108.839996,96.225166,2969500.0,2017-07-17T00:00:00,CAT
108.220001,108.220001,106.57,107.07,95.343597,3984400.0,2017-07-18T00:00:00,CAT
107.300003,108.0,107.139999,107.849998,96.038162,2857900.0,2017-07-19T00:00:00,CAT
107.879997,108.150002,107.059998,107.32,95.566223,3759700.0,2017-07-20T00:00:00,CAT
106.709999,106.949997,105.110001,106.589996,94.916183,4258100.0,2017-07-21T00:00:00,CAT
107.860001,108.5,107.290001,108.18,96.332039,5980400.0,2017-07-24T00:00:00,CAT
113.239998,114.889999,111.800003,114.540001,101.995483,14264600.0,2017-07-25T00:00:00,CAT
114.25,114.540001,113.080002,113.519997,101.087173,5741200.0,2017-07-26T00:00:00,CAT
113.720001,114.389999,113.25,114.370003,101.844101,5583500.0,2017-07-27T00:00:00,CAT
114.449997,114.900002,113.480003,114.099998,101.603668,4704500.0,2017-07-28T00:00:00,CAT
114.5,114.660004,113.690002,113.949997,101.470093,4477200.0,2017-07-31T00:00:00,CAT
114.269997,114.43,112.519997,113.099998,100.713203,3683700.0,2017-08-01T00:00:00,CAT
113.150002,113.580002,112.089996,113.089996,100.704277,2830600.0,2017-08-02T00:00:00,CAT
112.849998,113.720001,112.849998,113.559998,101.122803,2438900.0,2017-08-03T00:00:00,CAT
113.879997,114.639999,113.449997,114.349998,101.826294,2631900.0,2017-08-04T00:00:00,CAT
114.480003,114.989998,114.300003,114.709999,102.146866,2269400.0,2017-08-07T00:00:00,CAT
114.589996,115.25,114.190002,114.410004,101.879723,2601200.0,2017-08-08T00:00:00,CAT
114.389999,115.459999,114.110001,114.339996,101.817383,3170100.0,2017-08-09T00:00:00,CAT
113.889999,114.129997,112.860001,113.150002,100.757721,3186700.0,2017-08-10T00:00:00,CAT
113.07,113.669998,112.75,112.849998,100.49057,2130300.0,2017-08-11T00:00:00,CAT
113.459999,114.370003,113.269997,113.709999,101.256378,1968900.0,2017-08-14T00:00:00,CAT
114.0,114.230003,113.32,113.650002,101.202942,2826800.0,2017-08-15T00:00:00,CAT
113.809998,114.510002,113.629997,114.120003,101.621483,2268600.0,2017-08-16T00:00:00,CAT
114.0,114.370003,113.139999,113.139999,100.748802,2905100.0,2017-08-17T00:00:00,CAT
112.989998,114.639999,112.690002,113.919998,101.443375,3875700.0,2017-08-18T00:00:00,CAT
113.75,114.089996,113.269997,113.599998,101.158417,3137400.0,2017-08-21T00:00:00,CAT
114.209999,115.860001,114.0,115.82,103.135277,3881100.0,2017-08-22T00:00:00,CAT
115.0,115.379997,114.75,114.75,102.18248,2447600.0,2017-08-23T00:00:00,CAT
115.0,115.050003,114.389999,114.779999,102.20919,1861200.0,2017-08-24T00:00:00,CAT
115.470001,116.639999,115.150002,115.349998,102.716751,3282200.0,2017-08-25T00:00:00,CAT
115.760002,116.059998,114.660004,115.07,102.467422,2011000.0,2017-08-28T00:00:00,CAT
114.379997,116.599998,114.300003,116.010002,103.304489,4355700.0,2017-08-29T00:00:00,CAT
116.120003,117.690002,115.879997,117.550003,104.675819,3401000.0,2017-08-30T00:00:00,CAT
117.949997,118.830002,117.349998,117.489998,104.622383,3357700.0,2017-08-31T00:00:00,CAT
117.489998,118.82,117.400002,118.279999,105.325859,2992200.0,2017-09-01T00:00:00,CAT
118.139999,119.129997,117.82,118.300003,105.343689,3826800.0,2017-09-05T00:00:00,CAT
118.75,119.190002,116.980003,116.980003,104.168251,4292600.0,2017-09-06T00:00:00,CAT
117.379997,117.93,116.5,117.769997,104.871727,3270100.0,2017-09-07T00:00:00,CAT
117.230003,118.849998,117.0,117.82,104.916252,2787000.0,2017-09-08T00:00:00,CAT
118.82,118.919998,117.470001,118.870003,105.851257,3527500.0,2017-09-11T00:00:00,CAT
119.190002,121.389999,119.059998,120.940002,107.694557,5554000.0,2017-09-12T00:00:00,CAT
120.5,121.0,119.410004,119.629997,106.528,2532200.0,2017-09-13T00:00:00,CAT
119.790001,120.790001,119.209999,120.480003,107.284904,2904900.0,2017-09-14T00:00:00,CAT
121.010002,121.57,120.309998,121.370003,108.077461,4610100.0,2017-09-15T00:00:00,CAT
123.620003,124.43,122.849998,123.830002,110.268036,4349000.0,2017-09-18T00:00:00,CAT
123.959999,124.93,123.760002,124.739998,111.078377,3050000.0,2017-09-19T00:00:00,CAT
124.970001,125.279999,124.18,124.849998,111.176308,3151600.0,2017-09-20T00:00:00,CAT
124.519997,125.040001,123.82,124.790001,111.122887,2615400.0,2017-09-21T00:00:00,CAT
124.580002,125.419998,124.349998,124.43,110.80233,2616700.0,2017-09-22T00:00:00,CAT
124.370003,124.779999,123.650002,124.32,110.704369,3268500.0,2017-09-25T00:00:00,CAT
124.699997,125.07,124.32,124.510002,110.873566,2301900.0,2017-09-26T00:00:00,CAT
125.209999,125.419998,124.339996,124.519997,110.882477,2140600.0,2017-09-27T00:00:00,CAT
123.910004,125.279999,123.620003,125.230003,111.514717,2067800.0,2017-09-28T00:00:00,CAT
125.349998,125.550003,124.510002,124.709999,111.051636,2273500.0,2017-09-29T00:00:00,CAT
124.400002,124.830002,123.949997,124.720001,111.06057,2502600.0,2017-10-02T00:00:00,CAT
124.980003,125.529999,124.349998,125.510002,111.764053,2166100.0,2017-10-03T00:00:00,CAT
125.690002,127.089996,125.599998,126.739998,112.859329,2792300.0,2017-10-04T00:00:00,CAT
126.800003,126.910004,126.010002,126.400002,112.556564,2496200.0,2017-10-05T00:00:00,CAT
